,multiverseid,name,artist,colors,colorIdentity,layout,cmc,rarity,type,subtypes,supertypes,power,toughness,set
18250,184652.0,Orcish Cannoneers,Dan Frazier,[Red],[R],normal,3.0,Uncommon,Creature — Orc Warrior,"[Orc, Warrior]",,1,3,ME2
18251,184505.0,Orcish Captain,Mark Tedin,[Red],[R],normal,1.0,Uncommon,Creature — Orc Warrior,"[Orc, Warrior]",,1,1,ME2
18252,184653.0,Orcish Conscripts,Douglas Shuler,[Red],[R],normal,1.0,Common,Creature — Orc,[Orc],,2,2,ME2
18253,184654.0,Orcish Farmer,Dan Frazier,[Red],[R],normal,3.0,Common,Creature — Orc,[Orc],,2,2,ME2
18254,184656.0,Orcish Lumberjack,Dan Frazier,[Red],"[R, G]",normal,1.0,Common,Creature — Orc,[Orc],,1,1,ME2
18255,184657.0,Orcish Squatters,Richard Kane Ferguson,[Red],[R],normal,5.0,Rare,Creature — Orc,[Orc],,2,3,ME2
18256,184701.0,Orcish Veteran,Quinton Hoover,[Red],[R],normal,3.0,Common,Creature — Orc,[Orc],,2,2,ME2
18257,184742.0,Panic,Mike Kimble,[Red],[R],normal,1.0,Common,Instant,,,,,ME2
18258,184567.0,Pillage,Richard Kane Ferguson,[Red],[R],normal,3.0,Uncommon,Sorcery,,,,,ME2
18259,184763.0,Pyrokinesis,Ron Spencer,[Red],[R],normal,6.0,Rare,Instant,,,,,ME2
18260,184595.0,Retribution,Mark Tedin,[Red],[R],normal,4.0,Uncommon,Sorcery,,,,,ME2
18261,184571.0,Rogue Skycaptain,Randy Asplund-Faith,[Red],[R],normal,3.0,Rare,Creature — Human Rogue Mercenary,"[Human, Rogue, Mercenary]",,3,4,ME2
18262,184655.0,Stone Spirit,James Allen,[Red],[R],normal,5.0,Uncommon,Creature — Elemental Spirit,"[Elemental, Spirit]",,4,3,ME2
18263,184694.0,Stonehands,Dan Frazier,[Red],[R],normal,3.0,Common,Enchantment — Aura,[Aura],,,,ME2
18264,184720.0,Varchild's Crusader,Mark Poole,[Red],[R],normal,4.0,Common,Creature — Human Knight,"[Human, Knight]",,3,2,ME2
18265,184712.0,Aurochs,"Ken Meyer, Jr.",[Green],[G],normal,4.0,Common,Creature — Aurochs,[Aurochs],,2,3,ME2
18266,184534.0,Bounty of the Hunt,Jeff A. Menges,[Green],[G],normal,5.0,Rare,Instant,,,,,ME2
18267,184777.0,Carapace,Anson Maddocks,[Green],[G],normal,1.0,Common,Enchantment — Aura,[Aura],,,,ME2
18268,184484.0,Elvish Farmer,Richard Kane Ferguson,[Green],[G],normal,2.0,Rare,Creature — Elf,[Elf],,0,2,ME2
18269,184602.0,Elvish Hunter,Anson Maddocks,[Green],[G],normal,2.0,Common,Creature — Elf Archer,"[Elf, Archer]",,1,1,ME2
18270,184691.0,Elvish Ranger,Terese Nielsen,[Green],[G],normal,3.0,Common,Creature — Elf,[Elf],,4,1,ME2
18271,184542.0,Elvish Spirit Guide,Julie Baroh,[Green],[G],normal,3.0,Uncommon,Creature — Elf Spirit,"[Elf, Spirit]",,2,2,ME2
18272,184718.0,Essence Filter,Rick Emond,[Green],[G],normal,3.0,Uncommon,Sorcery,,,,,ME2
18273,184485.0,Feral Thallid,Rob Alexander,[Green],[G],normal,6.0,Common,Creature — Fungus,[Fungus],,6,3,ME2
18274,184623.0,Folk of the Pines,NéNé Thomas &amp; Catherine Buck,[Green],[G],normal,5.0,Common,Creature — Dryad,[Dryad],,2,5,ME2
18275,184573.0,Forbidden Lore,Christopher Rush,[Green],[G],normal,3.0,Uncommon,Enchantment — Aura,[Aura],,,,ME2
18276,184624.0,Forgotten Lore,Harold McNeill,[Green],[G],normal,1.0,Uncommon,Sorcery,,,,,ME2
18277,184771.0,Fungal Bloom,Daniel Gelon,[Green],[G],normal,2.0,Rare,Enchantment,,,,,ME2
18278,184580.0,Fyndhorn Pollen,Phil Foglio,[Green],[G],normal,3.0,Rare,Enchantment,,,,,ME2
18279,184692.0,Giant Growth,L. A. Williams,[Green],[G],normal,1.0,Common,Instant,,,,,ME2
18280,184640.0,Johtull Wurm,Daniel Gelon,[Green],[G],normal,6.0,Uncommon,Creature — Wurm,[Wurm],,6,6,ME2
18281,184592.0,Joven's Ferrets,Amy Weber,[Green],[G],normal,1.0,Uncommon,Creature — Ferret,[Ferret],,1,1,ME2
18282,184553.0,Kaysa,Rebecca Guay,[Green],[G],normal,5.0,Rare,Legendary Creature — Elf Druid,"[Elf, Druid]",[Legendary],2,3,ME2
18283,184772.0,Leaping Lizard,Amy Weber,[Green],[G],normal,3.0,Common,Creature — Lizard,[Lizard],,2,3,ME2
18284,184561.0,Nature's Wrath,Liz Danforth,[Green],[G],normal,6.0,Rare,Enchantment,,,,,ME2
18285,184700.0,Night Soil,Heather Hudson,[Green],[G],normal,2.0,Uncommon,Enchantment,,,,,ME2
18286,184664.0,Ritual of Subdual,Justin Hampton,[Green],[G],normal,6.0,Rare,Enchantment,,,,,ME2
18287,184688.0,Shrink,Liz Danforth,[Green],[G],normal,1.0,Common,Instant,,,,,ME2
18288,184710.0,Spore Cloud,Susan Van Camp,[Green],[G],normal,3.0,Uncommon,Instant,,,,,ME2
18289,184521.0,Spore Flower,Margaret Organ-Kean,[Green],[G],normal,2.0,Uncommon,Creature — Fungus,[Fungus],,0,1,ME2
18290,184670.0,Stampede,Jeff A. Menges,[Green],[G],normal,3.0,Uncommon,Instant,,,,,ME2
18291,184674.0,Stunted Growth,NéNé Thomas,[Green],[G],normal,5.0,Rare,Sorcery,,,,,ME2
18292,184711.0,Thallid,Jesper Myrfors,[Green],[G],normal,1.0,Common,Creature — Fungus,[Fungus],,1,1,ME2
18293,184527.0,Thallid Devourer,Ron Spencer,[Green],[G],normal,3.0,Common,Creature — Fungus,[Fungus],,2,2,ME2
18294,184528.0,Thelonite Druid,Margaret Organ-Kean,[Green],[G],normal,3.0,Rare,Creature — Human Cleric Druid,"[Human, Cleric, Druid]",,1,1,ME2
18295,184676.0,Thermokarst,"Ken Meyer, Jr.",[Green],[G],normal,3.0,Common,Sorcery,,,,,ME2
18296,184678.0,Tinder Wall,Rick Emond,[Green],"[G, R]",normal,1.0,Common,Creature — Plant Wall,"[Plant, Wall]",,0,3,ME2
18297,184768.0,Whiteout,NéNé Thomas,[Green],[G],normal,2.0,Common,Instant,,,,,ME2
18298,184679.0,Wiitigo,Melissa A. Benson,[Green],[G],normal,6.0,Rare,Creature — Yeti,[Yeti],,0,0,ME2
18299,184778.0,Wolf Pack,Yang Jun Kwon,[Green],[G],normal,8.0,Rare,Creature — Wolf,[Wolf],,7,6,ME2
18300,184682.0,Woolly Mammoths,Dan Frazier,[Green],[G],normal,3.0,Common,Creature — Elephant,[Elephant],,3,2,ME2
18301,184539.0,Woolly Spider,Daniel Gelon,[Green],[G],normal,3.0,Uncommon,Creature — Spider,[Spider],,2,3,ME2
18302,184765.0,Yavimaya Ancients,Quinton Hoover,[Green],[G],normal,5.0,Uncommon,Creature — Treefolk,[Treefolk],,2,7,ME2
18303,184616.0,Diabolic Vision,Anthony S. Waters,"[Blue, Black]","[U, B]",normal,2.0,Uncommon,Sorcery,,,,,ME2
18304,184776.0,Earthlink,Richard Kane Ferguson,"[Black, Red, Green]","[B, R, G]",normal,6.0,Rare,Enchantment,,,,,ME2
18305,184619.0,Elemental Augury,Anthony S. Waters,"[Blue, Black, Red]","[U, B, R]",normal,3.0,Rare,Enchantment,,,,,ME2
18306,184626.0,Fumarole,Drew Tucker,"[Black, Red]","[B, R]",normal,5.0,Uncommon,Sorcery,,,,,ME2
18307,184630.0,Giant Trap Door Spider,Heather Hudson,"[Red, Green]","[R, G]",normal,3.0,Uncommon,Creature — Spider,[Spider],,2,3,ME2
18308,184779.0,Nature's Blessing,Sandra Everingham,"[White, Green]","[W, G]",normal,4.0,Uncommon,Enchantment,,,,,ME2
18309,184666.0,Skeleton Ship,Amy Weber &amp; Tom Wänerstrand,"[Blue, Black]","[U, B]",normal,5.0,Rare,Legendary Creature — Skeleton,[Skeleton],[Legendary],0,3,ME2
18310,184672.0,Storm Spirit,Pete Venters,"[White, Blue, Green]","[W, U, G]",normal,6.0,Rare,Creature — Elemental Spirit,"[Elemental, Spirit]",,3,3,ME2
18311,184628.0,Wings of Aesthir,"Edward P. Beard, Jr.","[White, Blue]","[W, U]",normal,2.0,Uncommon,Enchantment — Aura,[Aura],,,,ME2
18312,184584.0,Winter's Night,Rob Alexander,"[White, Red, Green]","[W, R, G]",normal,3.0,Rare,World Enchantment,,[World],,,ME2
18313,184599.0,Adarkar Sentinel,Melissa A. Benson,,,normal,5.0,Common,Artifact Creature — Soldier,[Soldier],,3,3,ME2
18314,184464.0,Aeolipile,Heather Hudson,,,normal,2.0,Common,Artifact,,,,,ME2
18315,184760.0,Ashnod's Cylix,Nicola Leonard,,,normal,2.0,Rare,Artifact,,,,,ME2
18316,184604.0,Barbed Sextant,Amy Weber,,,normal,1.0,Common,Artifact,,,,,ME2
18317,184590.0,Clockwork Steed,Terese Nielsen,,,normal,4.0,Uncommon,Artifact Creature — Horse,[Horse],,0,3,ME2
18318,184615.0,Despotic Scepter,Richard Thomas,,,normal,1.0,Rare,Artifact,,,,,ME2
18319,184620.0,Elkin Bottle,Quinton Hoover,,,normal,3.0,Rare,Artifact,,,,,ME2
18320,184709.0,Elven Lyre,Kaja Foglio,,,normal,2.0,Common,Artifact,,,,,ME2
18321,184548.0,Gustha's Scepter,Sandra Everingham,,,normal,0.0,Rare,Artifact,,,,,ME2
18322,184550.0,Helm of Obedience,Brian Snõddy,,,normal,4.0,Rare,Artifact,,,,,ME2
18323,184638.0,Jester's Mask,Dan Frazier,,,normal,5.0,Rare,Artifact,,,,,ME2
18324,184639.0,Jeweled Amulet,Dan Frazier,,,normal,0.0,Uncommon,Artifact,,,,,ME2
18325,184559.0,Lodestone Bauble,Douglas Shuler,,,normal,0.0,Rare,Artifact,,,,,ME2
18326,184773.0,Mana Crypt,Mark Tedin,,,normal,0.0,Rare,Artifact,,,,,ME2
18327,184560.0,Mishra's Groundbreaker,Randy Gallegos,,,normal,4.0,Uncommon,Artifact,,,,,ME2
18328,184563.0,Phyrexian Devourer,Mark Tedin,,,normal,6.0,Uncommon,Artifact Creature — Construct,[Construct],,1,1,ME2
18329,184564.0,Phyrexian Portal,Pete Venters,,,normal,3.0,Rare,Artifact,,,,,ME2
18330,184596.0,Roterothopter,Amy Weber,,,normal,1.0,Common,Artifact Creature — Thopter,[Thopter],,0,2,ME2
18331,184667.0,Skull Catapult,Bryon Wackwitz,,,normal,4.0,Uncommon,Artifact,,,,,ME2
18332,184705.0,Snow Fortress,Jeff A. Menges,,,normal,5.0,Uncommon,Artifact Creature — Wall,[Wall],,0,4,ME2
18333,184574.0,Soldevi Digger,Amy Weber,,,normal,2.0,Uncommon,Artifact,,,,,ME2
18334,184668.0,Soldevi Simulacrum,Dan Frazier,,,normal,4.0,Uncommon,Artifact Creature — Soldier,[Soldier],,2,4,ME2
18335,184677.0,Time Bomb,Amy Weber,,,normal,4.0,Rare,Artifact,,,,,ME2
18336,184583.0,Whirling Catapult,Dan Frazier,,,normal,4.0,Uncommon,Artifact,,,,,ME2
18337,184748.0,Badlands,Rob Alexander,,"[B, R]",normal,,Rare,Land — Swamp Mountain,"[Swamp, Mountain]",,,,ME2
18338,184533.0,Balduvian Trading Post,Tom Wänerstrand,,[R],normal,,Rare,Land,,,,,ME2
18339,184478.0,Dwarven Ruins,Mark Poole,,[R],normal,,Uncommon,Land,,,,,ME2
18340,184483.0,Ebon Stronghold,Mark Poole,,[B],normal,,Uncommon,Land,,,,,ME2
18341,184631.0,Glacial Chasm,Liz Danforth,,,normal,,Rare,Land,,,,,ME2
18342,184486.0,Havenwood Battleground,Mark Poole,,[G],normal,,Uncommon,Land,,,,,ME2
18343,184549.0,Heart of Yavimaya,Pete Venters,,[G],normal,,Rare,Land,,,,,ME2
18344,184633.0,Ice Floe,Jeff A. Menges,,,normal,,Uncommon,Land,,,,,ME2
18345,184555.0,Kjeldoran Outpost,Jeff A. Menges,,[W],normal,,Rare,Land,,,,,ME2
18346,184516.0,Ruins of Trokair,Mark Poole,,[W],normal,,Uncommon,Land,,,,,ME2
18347,184749.0,Savannah,Rob Alexander,,"[W, G]",normal,,Rare,Land — Forest Plains,"[Forest, Plains]",,,,ME2
18348,184575.0,Soldevi Excavations,Liz Danforth,,[U],normal,,Rare,Land,,,,,ME2
18349,184522.0,Svyelunite Temple,Mark Poole,,[U],normal,,Uncommon,Land,,,,,ME2
18350,184750.0,Taiga,Rob Alexander,,"[R, G]",normal,,Rare,Land — Mountain Forest,"[Mountain, Forest]",,,,ME2
18351,184751.0,Tundra,Jesper Myrfors,,"[W, U]",normal,,Rare,Land — Plains Island,"[Plains, Island]",,,,ME2
18352,184752.0,Underground Sea,Rob Alexander,,"[U, B]",normal,,Rare,Land — Island Swamp,"[Island, Swamp]",,,,ME2
18353,184815.0,Snow-Covered Plains,Christopher Rush,,[W],normal,,Basic Land,Basic Snow Land — Plains,[Plains],"[Basic, Snow]",,,ME2
18354,184813.0,Snow-Covered Island,Anson Maddocks,,[U],normal,,Basic Land,Basic Snow Land — Island,[Island],"[Basic, Snow]",,,ME2
18355,184816.0,Snow-Covered Swamp,Douglas Shuler,,[B],normal,,Basic Land,Basic Snow Land — Swamp,[Swamp],"[Basic, Snow]",,,ME2
18356,184814.0,Snow-Covered Mountain,Tom Wänerstrand,,[R],normal,,Basic Land,Basic Snow Land — Mountain,[Mountain],"[Basic, Snow]",,,ME2
18357,184812.0,Snow-Covered Forest,Pat Morrissey,,[G],normal,,Basic Land,Basic Snow Land — Forest,[Forest],"[Basic, Snow]",,,ME2
18358,201117.0,Akron Legionnaire,Mark Poole,[White],[W],normal,8.0,Rare,Creature — Giant Soldier,"[Giant, Soldier]",,8,4,ME3
18359,201118.0,Alabaster Potion,Harold McNeill,[White],[W],normal,2.0,Uncommon,Instant,,,,,ME3
18360,201265.0,Amrou Kithkin,Quinton Hoover,[White],[W],normal,2.0,Common,Creature — Kithkin,[Kithkin],,1,1,ME3
18361,201147.0,Call to Arms,Randy Gallegos,[White],[W],normal,2.0,Uncommon,Enchantment,,,,,ME3
18362,201127.0,Cleanse,Phil Foglio,[White],[W],normal,4.0,Rare,Sorcery,,,,,ME3
18363,201134.0,D'Avenant Archer,Douglas Shuler,[White],[W],normal,3.0,Common,Creature — Human Soldier Archer,"[Human, Soldier, Archer]",,1,2,ME3
18364,201162.0,Disenchant,Amy Weber,[White],[W],normal,2.0,Common,Instant,,,,,ME3
18365,201237.0,Divine Intervention,Anthony S. Waters,[White],[W],normal,8.0,Rare,Enchantment,,,,,ME3
18366,201304.0,Eightfold Maze,Shang Huitong,[White],[W],normal,3.0,Uncommon,Instant,,,,,ME3
18367,201255.0,Exorcist,Drew Tucker,[White],[W],normal,2.0,Uncommon,Creature — Human Cleric,"[Human, Cleric]",,1,1,ME3
18368,201275.0,False Defeat,Li Wang,[White],[W],normal,4.0,Uncommon,Sorcery,,,,,ME3
18369,201280.0,"Guan Yu, Sainted Warrior",Qiao Dafu,[White],[W],normal,5.0,Uncommon,Legendary Creature — Human Soldier Warrior,"[Human, Soldier, Warrior]",[Legendary],3,5,ME3
18370,201284.0,"Guan Yu's 1,000-Li March",Yang Guangmai,[White],[W],normal,6.0,Rare,Sorcery,,,,,ME3
18371,201291.0,Heal,Mark Tedin,[White],[W],normal,1.0,Common,Instant,,,,,ME3
18372,201146.0,Ivory Guardians,Melissa A. Benson,[White],[W],normal,6.0,Uncommon,Creature — Giant Cleric,"[Giant, Cleric]",,3,3,ME3
18373,201282.0,"Kongming, ""Sleeping Dragon""",Gao Yan,[White],[W],normal,4.0,Rare,Legendary Creature — Human Advisor,"[Human, Advisor]",[Legendary],2,2,ME3
18374,201153.0,Land Tax,Brian Snõddy,[White],[W],normal,1.0,Rare,Enchantment,,,,,ME3
18375,201121.0,Lightning Blow,Harold McNeill,[White],[W],normal,2.0,Common,Instant,,,,,ME3
18376,201283.0,"Liu Bei, Lord of Shu",Qiao Dafu,[White],[W],normal,5.0,Rare,Legendary Creature — Human Soldier,"[Human, Soldier]",[Legendary],2,4,ME3
18377,201136.0,Loyal Retainers,Solomon Au Yeung,[White],[W],normal,3.0,Uncommon,Creature — Human Advisor,"[Human, Advisor]",,1,1,ME3
18378,201288.0,Misfortune's Gain,Jiaming,[White],[W],normal,4.0,Common,Sorcery,,,,,ME3
18379,201296.0,Peach Garden Oath,Qiao Dafu,[White],[W],normal,1.0,Common,Sorcery,,,,,ME3
18380,201294.0,Shu Cavalry,Li Xiaohua,[White],[W],normal,3.0,Common,Creature — Human Soldier,"[Human, Soldier]",,2,2,ME3
18381,201295.0,Shu Elite Companions,Qiao Dafu,[White],[W],normal,5.0,Common,Creature — Human Soldier,"[Human, Soldier]",,3,3,ME3
18382,201297.0,Shu General,Li Xiaohua,[White],[W],normal,4.0,Common,Creature — Human Soldier,"[Human, Soldier]",,2,2,ME3
18383,201298.0,Shu Soldier-Farmers,Li Xiaohua,[White],[W],normal,5.0,Common,Creature — Human Soldier,"[Human, Soldier]",,2,4,ME3
18384,201120.0,Wall of Light,Richard Thomas,[White],[W],normal,3.0,Common,Creature — Wall,[Wall],,1,5,ME3
18385,201312.0,"Zhang Fei, Fierce Warrior",Qiao Dafu,[White],[W],normal,6.0,Uncommon,Legendary Creature — Human Soldier Warrior,"[Human, Soldier, Warrior]",[Legendary],4,4,ME3
18386,201159.0,Benthic Explorers,Greg Simanson,[Blue],[U],normal,4.0,Common,Creature — Merfolk Scout,"[Merfolk, Scout]",,2,4,ME3
18387,201122.0,Boomerang,Brian Snõddy,[Blue],[U],normal,2.0,Common,Instant,,,,,ME3
18388,201257.0,"Borrowing 100,000 Arrows",Song Shikai,[Blue],[U],normal,3.0,Uncommon,Sorcery,,,,,ME3
18389,201290.0,Brilliant Plan,Song Shikai,[Blue],[U],normal,5.0,Common,Sorcery,,,,,ME3
18390,201135.0,Capture of Jingzhou,Jack Wei,[Blue],[U],normal,5.0,Rare,Sorcery,,,,,ME3
18391,201253.0,Dance of Many,Sandra Everingham,[Blue],[U],normal,2.0,Uncommon,Enchantment,,,,,ME3
18392,201137.0,Flash Flood,Tom Wänerstrand,[Blue],[U],normal,1.0,Uncommon,Instant,,,,,ME3
18393,201160.0,Force Spike,Bryon Wackwitz,[Blue],[U],normal,1.0,Common,Instant,,,,,ME3
18394,201278.0,Forced Retreat,Huang Qishi,[Blue],[U],normal,3.0,Common,Sorcery,,,,,ME3
18395,201264.0,Infuse,Randy Gallegos,[Blue],[U],normal,3.0,Common,Instant,,,,,ME3
18396,201319.0,Labyrinth Minotaur,Anson Maddocks,[Blue],[U],normal,4.0,Common,Creature — Minotaur,[Minotaur],,1,4,ME3
18397,201152.0,Land Equilibrium,Jesper Myrfors,[Blue],[U],normal,4.0,Rare,Enchantment,,,,,ME3
18398,201097.0,"Lu Meng, Wu General",Gao Yan,[Blue],[U],normal,5.0,Uncommon,Legendary Creature — Human Soldier,"[Human, Soldier]",[Legendary],4,4,ME3
18399,201286.0,"Lu Xun, Scholar General",Xu Xiaoming,[Blue],[U],normal,4.0,Uncommon,Legendary Creature — Human Soldier,"[Human, Soldier]",[Legendary],1,3,ME3
18400,201156.0,Mana Drain,Mark Tedin,[Blue],[U],normal,2.0,Rare,Instant,,,,,ME3
18401,201260.0,Mana Vortex,Douglas Shuler,[Blue],[U],normal,3.0,Rare,Enchantment,,,,,ME3
18402,201144.0,Old Man of the Sea,Susan Van Camp,[Blue],[U],normal,3.0,Rare,Creature — Djinn,[Djinn],,2,3,ME3
18403,201161.0,Recall,Brian Snõddy,[Blue],[U],normal,1.0,Uncommon,Sorcery,,,,,ME3
18404,201269.0,Remove Soul,Brian Snõddy,[Blue],[U],normal,2.0,Common,Instant,,,,,ME3
18405,201163.0,Reset,Nicola Leonard,[Blue],[U],normal,2.0,Rare,Instant,,,,,ME3
18406,201309.0,"Reveka, Wizard Savant",Susan Van Camp,[Blue],[U],normal,4.0,Uncommon,Legendary Creature — Dwarf Wizard,"[Dwarf, Wizard]",[Legendary],0,1,ME3
18407,201124.0,Spiny Starfish,Alan Rabinowitz,[Blue],[U],normal,3.0,Uncommon,Creature — Starfish,[Starfish],,0,1,ME3
18408,201300.0,Strategic Planning,Zhang Jiazhen,[Blue],[U],normal,2.0,Common,Sorcery,,,,,ME3
18409,201301.0,"Sun Ce, Young Conquerer",Yang Guangmai,[Blue],[U],normal,5.0,Uncommon,Legendary Creature — Human Soldier,"[Human, Soldier]",[Legendary],3,3,ME3
18410,201302.0,"Sun Quan, Lord of Wu",Xu Xiaoming,[Blue],[U],normal,6.0,Rare,Legendary Creature — Human Soldier,"[Human, Soldier]",[Legendary],4,4,ME3
18411,201308.0,Wu Elite Cavalry,Li Wang,[Blue],[U],normal,4.0,Common,Creature — Human Soldier,"[Human, Soldier]",,2,3,ME3
18412,201254.0,Wu Longbowman,Xu Tan,[Blue],[U],normal,3.0,Common,Creature — Human Soldier Archer,"[Human, Soldier, Archer]",,1,1,ME3
18413,201262.0,Wu Warship,Jiang Zhuqing,[Blue],[U],normal,3.0,Common,Creature — Human Soldier,"[Human, Soldier]",,3,3,ME3
18414,201119.0,All Hallow's Eve,Christopher Rush,[Black],[B],normal,4.0,Rare,Sorcery,,,,,ME3
18415,201250.0,Ashes to Ashes,Drew Tucker,[Black],[B],normal,3.0,Uncommon,Sorcery,,,,,ME3
18416,201251.0,Banshee,Jesper Myrfors,[Black],[B],normal,4.0,Uncommon,Creature — Spirit,[Spirit],,0,1,ME3
18417,201125.0,Carrion Ants,Richard Thomas,[Black],[B],normal,4.0,Uncommon,Creature — Insect,[Insect],,0,1,ME3
18418,201129.0,Cosmic Horror,Jesper Myrfors,[Black],[B],normal,6.0,Rare,Creature — Horror,[Horror],,7,7,ME3
18419,201166.0,Demonic Torment,Anson Maddocks,[Black],[B],normal,3.0,Common,Enchantment — Aura,[Aura],,,,ME3
18420,206068.0,Desperate Charge,Chen Weidong,[Black],[B],normal,3.0,Common,Sorcery,,,,,ME3
18421,201261.0,Evil Presence,Sandra Everingham,[Black],[B],normal,1.0,Common,Enchantment — Aura,[Aura],,,,ME3
18422,201276.0,Famine,Sun Nan,[Black],[B],normal,5.0,Uncommon,Sorcery,,,,,ME3
18423,201169.0,Fevered Strength,Brian Snõddy,[Black],[B],normal,3.0,Common,Instant,,,,,ME3
18424,201279.0,Ghostly Visit,Kang Yu,[Black],[B],normal,3.0,Common,Sorcery,,,,,ME3
18425,201139.0,Ghosts of the Damned,"Edward P. Beard, Jr.",[Black],[B],normal,3.0,Common,Creature — Spirit,[Spirit],,0,2,ME3
18426,201409.0,Grim Tutor,Mark Tedin,[Black],[B],normal,3.0,Rare,Sorcery,,,,,ME3
18427,201141.0,Hellfire,Pete Venters,[Black],[B],normal,5.0,Rare,Sorcery,,,,,ME3
18428,201154.0,Lesser Werewolf,Quinton Hoover,[Black],[B],normal,4.0,Common,Creature — Werewolf,[Werewolf],,2,4,ME3
18429,201311.0,Mind Twist,Julie Baroh,[Black],[B],normal,1.0,Rare,Sorcery,,,,,ME3
18430,201158.0,Nether Void,Harold McNeill,[Black],[B],normal,4.0,Rare,World Enchantment,,[World],,,ME3
18431,201143.0,Spirit Shackle,"Edward P. Beard, Jr.",[Black],[B],normal,2.0,Common,Enchantment — Aura,[Aura],,,,ME3
18432,201289.0,Stolen Grain,LHQ,[Black],[B],normal,6.0,Uncommon,Sorcery,,,,,ME3
18433,201230.0,Takklemaggot,Daniel Gelon,[Black],[B],normal,4.0,Uncommon,Enchantment — Aura,[Aura],,,,ME3
18434,201167.0,The Abyss,Pete Venters,[Black],[B],normal,4.0,Rare,World Enchantment,,[World],,,ME3
18435,201168.0,The Wretched,Christopher Rush,[Black],[B],normal,5.0,Uncommon,Creature — Demon,[Demon],,2,5,ME3
18436,201305.0,Wei Elite Companions,Li Youliang,[Black],[B],normal,5.0,Common,Creature — Human Soldier,"[Human, Soldier]",,3,3,ME3
18437,206117.0,Wei Infantry,LHQ,[Black],[B],normal,2.0,Common,Creature — Human Soldier,"[Human, Soldier]",,2,1,ME3
18438,201306.0,Wei Night Raiders,Wang Feng,[Black],[B],normal,4.0,Uncommon,Creature — Human Soldier,"[Human, Soldier]",,2,2,ME3
18439,201307.0,Wei Strike Force,Tang Xiaogu,[Black],[B],normal,3.0,Common,Creature — Human Soldier,"[Human, Soldier]",,2,1,ME3
18440,201164.0,"Xiahou Dun, the One-Eyed",Junko Taguchi,[Black],[B],normal,4.0,Uncommon,Legendary Creature — Human Soldier,"[Human, Soldier]",[Legendary],3,2,ME3
18441,201145.0,Young Wei Recruits,Li Youliang,[Black],[B],normal,2.0,Common,Creature — Human Soldier,"[Human, Soldier]",,2,2,ME3
18442,201098.0,Active Volcano,Justin Hampton,[Red],[R],normal,1.0,Uncommon,Instant,,,,,ME3
18443,201315.0,Anaba Ancestor,Anson Maddocks,[Red],[R],normal,2.0,Common,Creature — Minotaur Spirit,"[Minotaur, Spirit]",,1,1,ME3
18444,201316.0,Anaba Spirit Crafter,Anson Maddocks,[Red],[R],normal,4.0,Common,Creature — Minotaur Shaman,"[Minotaur, Shaman]",,1,3,ME3
18445,201272.0,Blood Lust,Anson Maddocks,[Red],[R],normal,2.0,Common,Instant,,,,,ME3
18446,201274.0,Burning of Xinye,Yang Hong,[Red],[R],normal,6.0,Rare,Sorcery,,,,,ME3
18447,201126.0,Chain Lightning,Sandra Everingham,[Red],[R],normal,1.0,Common,Sorcery,,,,,ME3
18448,201323.0,Cinder Storm,Mark Tedin,[Red],[R],normal,7.0,Uncommon,Sorcery,,,,,ME3
18449,201408.0,Corrupt Eunuchs,Li Yousong,[Red],[R],normal,4.0,Uncommon,Creature — Human Advisor,"[Human, Advisor]",,2,2,ME3
18450,201130.0,Crimson Kobolds,Anson Maddocks,[Red],[R],normal,0.0,Common,Creature — Kobold,[Kobold],,0,1,ME3
18451,201131.0,Crimson Manticore,Daniel Gelon,[Red],[R],normal,4.0,Uncommon,Creature — Manticore,[Manticore],,2,2,ME3
18452,201133.0,Disharmony,Bryon Wackwitz,[Red],[R],normal,3.0,Uncommon,Instant,,,,,ME3
18453,201123.0,"Dong Zhou, the Tyrant",Inoue Junichi,[Red],[R],normal,5.0,Rare,Legendary Creature — Human Soldier,"[Human, Soldier]",[Legendary],3,3,ME3
18454,201277.0,Fire Ambush,Tang Xiaogu,[Red],[R],normal,2.0,Common,Sorcery,,,,,ME3
18455,201256.0,Fire Drake,Christopher Rush,[Red],[R],normal,3.0,Common,Creature — Drake,[Drake],,1,2,ME3
18456,201216.0,Firestorm Phoenix,Jeff A. Menges,[Red],[R],normal,6.0,Rare,Creature — Phoenix,[Phoenix],,3,2,ME3
